StudentID,grad_year,sex,first_gen,admit_type,terms_enrl_ct,studied_away,major_ct,major1,major2,major3,major1_division,major2_division,major3_division,maj_Art,maj_Music,maj_TheaterDance,maj_AsianLanguagesCultures,maj_Classics,maj_English,maj_French,maj_German,maj_Russian,maj_History,maj_Linguistics,maj_Philosophy,maj_ReligiousStudies,maj_SpanishPortuguese,maj_AmericanStudies,maj_EducationalStudies,maj_EnvironmentalStudies,maj_InternationalStudies,maj_LatinAmericanStudies,maj_MediaCulturalStudies,maj_WomenGenderSexualityStudies,maj_Biology,maj_Chemistry,maj_Geology,maj_Mathematics,maj_NeuroscienceStudies,maj_Physics,maj_ComputerScience,maj_Anthropology,maj_Economics,maj_Geography,maj_PoliticalScience,maj_Psychology,maj_Sociology,concentration_ct,Conc1Desc,Conc2Desc,prefix_count,tot_enroll_ct,FineArts_count,Humanities_count,Interdisciplinary_count,NatScienceandMath_count,SocialSciences_count,NonDivisional_count,FineArts_3orfewer,Humanities_3orfewer,Interdisciplinary_3orfewer,NatScienceandMath_3orfewer,SocialSciences_3orfewer
685,2014-15,F, ,FYR,8,1,1,Psychology, , ,Social Sciences, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0, , ,10,31,0,9,1,9,12,0,1,0,1,0,0
686,2014-15,M, ,FYR,8,0,2,Economics,Mathematics, ,Social Sciences,Natural Sciences and Mathematics, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0, , ,10,39,8,1,1,10,17,2,0,1,1,0,0
687,2014-15,F, ,FYR,8,0,1,Psychology, , ,Social Sciences, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0, , ,8,30,1,3,0,13,13,0,1,1,1,0,0
688,2014-15,F, ,FYR,8,1,1,Biology, , ,Natural Sciences and Mathematics, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Community & Global Health, ,12,35,1,5,1,19,5,4,1,0,1,0,0
689,2014-15,M, ,FYR,8,1,2,Linguistics,Philosophy, ,Humanities,Humanities, ,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , ,11,34,3,26,2,2,0,1,1,0,1,1,1
690,2014-15,F, ,FYR,8,1,2,Computer Science,Asian Languages and Cultures, ,Natural Sciences and Mathematics,Humanities, ,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0, , ,12,37,2,18,0,14,0,3,1,0,1,0,1
691,2014-15,F, ,FYR,8,0,1,Neuroscience Studies, , ,Natural Sciences and Mathematics, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0, , ,12,47,17,5,1,17,7,0,0,0,1,0,0
692,2014-15,F, ,FYR,8,0,2,American Studies,Political Science, ,Interdisciplinary,Social Sciences, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0, , ,10,38,5,3,18,4,8,0,0,1,0,0,0
693,2014-15,F, ,FYR,8,1,1,Media and Cultural Studies, , ,Interdisciplinary, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , ,12,35,10,6,12,3,1,3,0,0,0,1,1
694,2014-15,F, ,FYR,8,0,1,Philosophy, , ,Humanities, , ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , ,11,35,1,15,1,14,1,3,1,0,1,0,1
695,2014-15,F, ,FYR,8,0,1,Linguistics, , ,Humanities, , ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , ,10,31,1,20,1,3,5,1,1,0,1,1,0
696,2014-15,M, ,FYR,8,0,1,Neuroscience Studies, , ,Natural Sciences and Mathematics, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0, , ,15,35,0,9,1,18,7,0,1,0,1,0,0
697,2014-15,F, ,FYR,8,1,1,Linguistics, , ,Humanities, , ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , ,12,38,8,17,1,3,8,1,0,0,1,1,0
698,2014-15,M, ,FYR,8,0,1,Mathematics, , ,Natural Sciences and Mathematics, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0, , ,9,32,2,1,0,18,11,0,1,1,1,0,0
699,2015-16,F, ,FYR,8,1,1,Linguistics, , ,Humanities, , ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , ,11,28,1,19,0,4,2,2,1,0,1,0,1
700,2014-15,F, ,FYR,8,0,2,Economics,Mathematics, ,Social Sciences,Natural Sciences and Mathematics, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0, , ,8,37,1,3,0,13,17,3,1,1,1,0,0
701,2014-15,F, ,FYR,8,0,1,Mathematics, , ,Natural Sciences and Mathematics, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0, , ,11,30,3,4,2,18,1,2,1,0,1,0,1
702,2014-15,F, ,FYR,8,1,1,Chemistry, , ,Natural Sciences and Mathematics, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0, , ,12,41,7,3,6,20,0,5,0,1,0,0,1
703,2014-15,M, ,FYR,8,0,2,Economics,Mathematics, ,Social Sciences,Natural Sciences and Mathematics, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0, , ,5,27,0,3,0,12,12,0,1,1,1,0,0
704,2014-15,M, ,FYR,8,0,1,Psychology, , ,Social Sciences, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0, , ,12,34,8,8,1,3,12,2,0,0,1,1,0
705,2014-15,F, ,FYR,8,1,1,English, , ,Humanities, , ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , ,11,53,30,17,1,2,2,1,0,0,1,1,1
706,2014-15,M, ,FYR,8,1,1,American Studies, , ,Interdisciplinary, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , ,11,35,1,14,15,1,2,2,1,0,0,1,1
707,2014-15,F, ,FYR,8,1,1,Psychology, , ,Social Sciences, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0, , ,8,30,0,12,0,2,16,0,1,0,1,1,0
708,2014-15,F, ,FYR,8,1,1,History, , ,Humanities, , ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , ,14,33,2,22,1,2,3,3,1,0,1,1,1
709,2014-15,F, ,FYR,8,1,1,Biology, , ,Natural Sciences and Mathematics, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0, , ,14,38,2,5,9,17,1,4,1,0,0,0,1
710,2014-15,M, ,FYR,8,1,2,Philosophy,English, ,Humanities,Humanities, ,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Critical Theory, ,13,40,7,23,4,3,1,2,0,0,0,1,1
711,2014-15,F, ,FYR,8,1,1,Political Science, , ,Social Sciences, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Community & Global Health, ,18,38,2,13,2,4,12,5,1,0,1,0,0
712,2014-15,F, ,FYR,8,1,1,Economics, , ,Social Sciences, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0, , ,15,41,9,10,3,4,13,2,0,0,1,0,0
713,2014-15,F, ,FYR,8,1,2,English,Anthropology, ,Humanities,Social Sciences, ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,Human Rights & Humanitarianism, ,12,38,2,11,5,3,12,5,1,0,0,1,0
714,2014-15,M, ,FYR,8,1,2,Political Science,International Studies, ,Social Sciences,Interdisciplinary, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0, , ,12,39,8,9,7,1,14,0,0,0,0,1,0
715,2014-15,F, ,FYR,8,1,1,Anthropology, , ,Social Sciences, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0, , ,12,34,1,4,7,3,13,6,1,0,0,1,0
716,2015-16,F, ,FYR,8,1,1,English, , ,Humanities, , ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , ,13,34,2,18,5,3,4,2,1,0,0,1,0
717,2015-16,F, ,FYR,10,0,2,Neuroscience Studies,Computer Science, ,Natural Sciences and Mathematics,Natural Sciences and Mathematics, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0, , ,13,37,1,4,1,27,4,0,1,0,1,0,0
718,2014-15,F, ,FYR,8,0,1,Theater and Dance, , ,Fine Arts, , ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , ,10,48,31,7,1,2,7,0,0,0,1,1,0
719,2014-15,F, ,FYR,8,0,1,English, , ,Humanities, , ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , ,11,34,6,18,1,2,7,0,0,0,1,1,0
720,2014-15,F, ,FYR,8,1,1,Asian Languages and Cultures, , ,Humanities, , ,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , ,10,33,0,28,0,2,1,2,1,0,1,1,1
721,2014-15,M, ,FYR,8,0,2,Physics,Computer Science, ,Natural Sciences and Mathematics,Natural Sciences and Mathematics, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0, , ,9,33,0,4,1,25,3,0,1,0,1,0,1
722,2014-15,F, ,FYR,8,0,1,Geology, , ,Natural Sciences and Mathematics, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0, , ,10,36,2,7,1,24,1,1,1,0,1,0,1
723,2015-16,M, ,FYR,10,0,1,Chemistry, , ,Natural Sciences and Mathematics, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0, , ,13,36,1,12,0,20,2,1,1,0,1,0,1
724,2014-15,F, ,FYR,8,1,1,American Studies, , ,Interdisciplinary, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , ,10,33,3,10,16,1,3,0,1,0,0,1,1
725,2014-15,F, ,FYR,8,1,1,American Studies, , ,Interdisciplinary, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Urban Studies, ,15,31,1,9,13,1,5,2,1,0,0,1,0
726,2014-15,M, ,FYR,8,1,1,Political Science, , ,Social Sciences, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Community & Global Health, ,14,37,5,4,1,5,19,3,0,0,1,0,0
727,2015-16,F, ,FYR,8,1,1,English, , ,Humanities, , ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , ,13,34,8,16,4,1,3,2,0,0,0,1,1
728,2014-15,M, ,FYR,8,1,1,Geography, , ,Social Sciences, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,Urban Studies, ,15,38,3,9,0,2,18,6,1,0,1,1,0
729,2014-15,F, ,FYR,8,1,1,History, , ,Humanities, , ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , ,14,33,2,14,6,5,3,3,1,0,0,0,1
730,2014-15,F, ,FYR,8,1,1,History, , ,Humanities, , ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , ,13,33,2,8,16,3,2,2,1,0,0,1,1
731,2015-16,F, ,TRN, ,1,1,Russian Studies, , ,Humanities, , ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , ,8,28,0,11,2,1,7,7,1,0,1,1,0
732,2014-15,F, ,FYR,8,1,2,Spanish/Portuguese (prior Hispanic Studies),Anthropology, ,Humanities,Social Sciences, ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0, , ,12,34,1,12,4,1,14,2,1,0,0,1,0
733,2014-15,F, ,FYR,8,1,1,Neuroscience Studies, , ,Natural Sciences and Mathematics, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0, , ,10,52,27,3,0,15,6,1,0,1,1,0,0
734,2014-15,F, ,FYR,8,1,1,"Women,Gender,Sexuality Studies", , ,Interdisciplinary, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , ,11,50,13,6,27,1,2,1,0,0,0,1,1
735,2014-15,F, ,FYR,8,1,2,Classics,Political Science, ,Humanities,Social Sciences, ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0, , ,11,34,1,21,0,2,10,0,1,0,1,1,0
736,2014-15,F, ,FYR,8,1,1,Biology, , ,Natural Sciences and Mathematics, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0, , ,10,34,1,5,0,22,6,0,1,0,1,0,0
737,2014-15,F, ,FYR,8,1,1,Sociology, , ,Social Sciences, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0, , ,16,31,1,7,4,2,14,3,1,0,0,1,0
738,2014-15,F, ,FYR,8,1,1,History, , ,Humanities, , ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , ,11,32,1,22,1,2,4,2,1,0,1,1,0
739,2014-15,F, ,FYR,8,1,1,International Studies, , ,Interdisciplinary, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,International Development, ,14,34,1,16,7,2,7,1,1,0,0,1,0
740,2014-15,M, ,FYR,8,0,2,Biology,Educational Studies, ,Natural Sciences and Mathematics,Interdisciplinary, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0, , ,9,33,1,7,6,19,0,0,1,0,0,0,1
741,2014-15,F, ,FYR,8,0,2,Biology,Environmental Studies, ,Natural Sciences and Mathematics,Interdisciplinary, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0, , ,9,41,12,3,11,13,2,0,0,1,0,0,1
742,2014-15,F, ,FYR,8,1,1,Biology, , ,Natural Sciences and Mathematics, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0, , ,10,34,0,7,2,16,5,4,1,0,1,0,0
743,2014-15,F, ,FYR,8,1,1,English, , ,Humanities, , ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , ,14,31,1,16,3,3,5,3,1,0,1,1,0
744,2014-15,F, ,FYR,8,0,1,Biology, , ,Natural Sciences and Mathematics, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0, , ,11,31,1,6,1,17,6,0,1,0,1,0,0
745,2014-15,F, ,TRN, ,1,1,Economics, , ,Social Sciences, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0, , ,7,28,7,6,0,2,11,2,0,0,1,1,0
746,2014-15,M, ,FYR,8,0,3,Physics,Computer Science,Mathematics,Natural Sciences and Mathematics,Natural Sciences and Mathematics,Natural Sciences and Mathematics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0, , ,8,46,11,4,1,28,2,0,0,0,1,0,1
747,2014-15,F, ,FYR,8,0,1,Psychology, , ,Social Sciences, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0, , ,12,35,1,10,1,3,16,4,1,0,1,1,0
748,2014-15,F, ,FYR,8,0,2,Music,Linguistics, ,Fine Arts,Humanities, ,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , ,9,58,39,14,0,2,0,3,0,0,1,1,1
749,2014-15,M, ,FYR,8,1,1,Political Science, , ,Social Sciences, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0, , ,12,35,0,9,1,7,16,2,1,0,1,0,0
750,2014-15,M, ,FYR,8,0,1,English, , ,Humanities, , ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , ,15,29,0,18,4,2,5,0,1,0,0,1,0
751,2014-15,M, ,FYR,8,1,2,Computer Science,Mathematics, ,Natural Sciences and Mathematics,Natural Sciences and Mathematics, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0, , ,10,40,1,4,0,26,3,6,1,0,1,0,1
752,2015-16,M, ,FYR,10,0,1,Mathematics, , ,Natural Sciences and Mathematics, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0, , ,13,33,1,5,3,22,2,0,1,0,1,0,1
753,2014-15,F, ,FYR,8,1,1,Media and Cultural Studies, , ,Interdisciplinary, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , ,13,32,2,8,18,2,1,1,1,0,0,1,1
754,2014-15,F, ,FYR,8,1,1,Biology, , ,Natural Sciences and Mathematics, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0, , ,11,41,10,11,0,19,1,0,0,0,1,0,1
755,2014-15,F, ,FYR,8,1,1,Biology, , ,Natural Sciences and Mathematics, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0, , ,16,30,1,3,3,20,2,1,1,1,1,0,1
756,2014-15,M, ,FYR,8,1,2,History,Media and Cultural Studies, ,Humanities,Interdisciplinary, ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , ,10,34,3,13,12,2,1,3,1,0,0,1,1
757,2014-15,F, ,FYR,8,0,1,Environmental Studies, , ,Interdisciplinary, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , ,13,44,7,9,10,4,10,4,0,0,0,0,0
758,2014-15,M, ,FYR,8,1,1,Computer Science, , ,Natural Sciences and Mathematics, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0, , ,12,35,1,3,5,22,3,1,1,1,0,0,1
759,2014-15,F, ,FYR,8,1,1,English, , ,Humanities, , ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , ,11,32,1,21,4,2,2,2,1,0,0,1,1
760,2014-15,F, ,FYR,8,0,1,American Studies, , ,Interdisciplinary, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , ,11,34,1,6,16,2,7,2,1,0,0,1,0
761,2014-15,F, ,FYR,8,1,1,Latin American Studies, , ,Interdisciplinary, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , ,16,32,1,4,16,2,4,5,1,0,0,1,0
762,2014-15,M, ,FYR,8,0,2,Neuroscience Studies,Chemistry, ,Natural Sciences and Mathematics,Natural Sciences and Mathematics, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0, , ,10,35,1,1,0,31,1,1,1,1,1,0,1
763,2014-15,M, ,FYR,8,0,1,Biology, , ,Natural Sciences and Mathematics, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0, , ,13,35,1,5,0,23,4,2,1,0,1,0,0
764,2014-15,M, ,FYR,8,0,2,Classics,History, ,Humanities,Humanities, ,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , ,11,32,0,23,0,3,6,0,1,0,1,1,0
765,2014-15,F, ,FYR,8,1,1,Political Science, , ,Social Sciences, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Human Rights & Humanitarianism, ,12,34,1,16,3,2,10,2,1,0,1,1,0
766,2014-15,F, ,FYR,8,1,1,Economics, , ,Social Sciences, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,Community & Global Health,International Development,15,37,0,2,3,4,19,9,1,1,1,0,0
767,2014-15,M, ,FYR,8,1,1,Political Science, , ,Social Sciences, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0, , ,13,31,0,6,7,3,13,2,1,0,0,1,0
768,2014-15,M, ,FYR,8,0,1,Economics, , ,Social Sciences, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0, , ,12,32,2,3,1,13,13,0,1,1,1,0,0
769,2014-15,M, ,FYR,8,0,1,Biology, , ,Natural Sciences and Mathematics, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Community & Global Health, ,11,34,0,9,3,19,2,1,1,0,1,0,1
770,2014-15,F, ,FYR,8,0,1,American Studies, , ,Interdisciplinary, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , ,13,33,2,9,18,2,2,0,1,0,0,1,1
771,2014-15,F, ,FYR,8,1,2,Psychology,Educational Studies, ,Social Sciences,Interdisciplinary, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0, , ,12,33,1,7,11,2,10,2,1,0,0,1,0
772,2015-16,M, ,FYR,8,0,1,Computer Science, , ,Natural Sciences and Mathematics, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0, , ,12,32,3,9,1,13,5,1,1,0,1,0,0
773,2014-15,F, ,FYR,8,1,1,Media and Cultural Studies, , ,Interdisciplinary, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , ,14,27,1,8,11,1,4,2,1,0,0,1,0
774,2014-15,F, ,FYR,8,1,1,Psychology, , ,Social Sciences, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0, , ,11,38,5,4,6,4,15,4,0,0,0,0,0
775,2014-15,F, ,FYR,8,1,1,Psychology, , ,Social Sciences, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0, , ,10,35,1,10,0,3,17,4,1,0,1,1,0
776,2014-15,F, ,FYR,8,0,1,Economics, , ,Social Sciences, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0, , ,10,37,2,11,0,3,16,5,1,0,1,1,0
